2016/2/29,aarachminov,126942,BR,0.31,D,,,,VVS1,4.33,4.34,2.72,4.33-4.34x2.72,Excellent,GIA,3000,-24,2280,62.7,56,tn,M,0,n,,Very Good,Very Good,None,,,35.5,,41.2,,GIA 17357707,,17357707,,,,,,,,ISRAEL,1,G,706.8,80589,0.1,8058.9,88647.9,21.204,2417.68008,1611.78672,6769.477344,91387.94414,1632.701517,371.0685266,300,93691.71419,101750,3703,102637,887.2307692,94578.94496,0.207970516,102637
2016/2/29,aarachminov,405278,BR,0.31,F,,,,SI1,4.32,4.38,2.71,4.32-4.38x2.71,Excellent,GIA,2000,-23,1540,62.2,56,m,STK,0,n,,Excellent,Very Good,None,,,34.5,,41.2,,GIA 1162510408,,1162510408,,,,,,,,CHINA,1,G,477.4,54433,0.1,5443.3,59876.3,14.322,1632.99444,1088.66296,4572.372592,61727.02999,1102.791144,250.634351,300,63380.45549,68823,2517.628,69710,887.2307692,64267.68626,0.209087078,69710
2016/2/29,aarachminov,455320,BR,0.31,D,,,,VVS2,4.39,4.42,2.68,4.39-4.42x2.68,Excellent,GIA,2800,-22,2184,60.8,57,tn,M,0,n,,Excellent,Excellent,None,,,34.5,,40.8,,GIA 2161198839,,2161198839,,,,,,,,ISRAEL,1,M,677.04,77196,0.1,7719.6,84915.6,20.3112,2315.883024,1543.922016,6484.464403,87540.26944,1563.960455,355.445558,300,89759.67546,97479,3549.244,98366,887.2307692,90646.90623,0.208075586,98366
2016/2/29,aarachminov,401529,BR,0.31,E,,,,VS2,4.35,4.38,2.66,4.35-4.38x2.66,Excellent,GIA,2300,-25,1725,61,59,m,STK,0,n,,Very Good,Excellent,None,,,34.5,,41,,GIA 2186301309,,2186301309,,,,,,,,CHINA,1,G,534.75,60972,0.1,6097.2,67069.2,16.0425,1829.16585,1219.4439,5121.64878,69142.25853,1235.268738,280.7428949,300,70958.27016,77055,2813.98,77942,887.2307692,71845.50093,0.208721043,77942
2016/2/29,aarachminov,350672,BR,0.31,E,,,,VVS1,4.24,4.27,2.73,4.24-4.27x2.73,Very Good,GIA,2700,-29,1917,64.1,58,m,TK,0,n,,Excellent,Excellent,None,,,37,,41.4,,GIA 1159591818,,1159591818,,,,,,,,CHINA,1,G,594.27,67758,0.1,6775.8,74533.8,17.8281,2032.759962,1355.173308,5691.674662,76837.60793,1372.750861,311.9888321,300,78822.34762,85598,3121.528,86485,887.2307692,79709.57839,0.208416084,86485
2016/2/29,aarachminov,430740,BR,0.31,D,,,,IF,4.36,4.4,2.7,4.36-4.4x2.7,Excellent,GIA,3900,-27,2847,61.5,57,m,STK,0,n,,Excellent,Excellent,None,,,32,,41.8,,GIA 6192980597,,6192980597,,,,,,,,ISRAEL,1,M,882.57,100630,0.09,9056.7,109686.7,26.4771,3018.918942,2012.612628,8452.922526,114114.4541,2038.724517,463.3464812,300,116916.5251,125973,4575.028,126860,887.2307692,117803.7559,0.20117803,126860
2016/2/29,aarachminov,420976,BR,0.31,G,,,,VVS1,4.38,4.41,2.68,4.38-4.41x2.68,Excellent,GIA,2400,-22,1872,60.9,59,m,STK,0,n,,Excellent,Excellent,None,,,33,,41.2,,GIA 2196071623,,2196071623,,,,,,,,ISRAEL,1,G,580.32,66168,0.1,6616.8,72784.8,17.4096,1985.042592,1323.361728,5558.112346,75034.51667,1340.537533,304.6676211,300,76979.72182,83596,3049.456,84483,887.2307692,77866.95259,0.208478875,84483
2016/2/29,aarachminov,418860,BR,0.31,D,,,,VVS1,4.32,4.35,2.7,4.32-4.35x2.7,Excellent,GIA,3000,-24,2280,62.3,56,m,STK,0,n,,Excellent,Excellent,None,,,34.5,,41,,GIA 6195561695,,6195561695,,,,AP21,,,,ISRAEL,1,G,706.8,80589,0.1,8058.9,88647.9,21.204,2417.68008,1611.78672,6769.477344,91387.94414,1632.701517,371.0685266,300,93691.71419,101750,3703,102637,887.2307692,94578.94496,0.207970516,102637
2016/2/29,aarachminov,463495,BR,0.31,E,,,,VS2,4.31,4.33,2.68,4.31-4.33x2.68,Excellent,GIA,2300,-17,1909,62.2,57,m,STK,0,n,,Excellent,Excellent,None,,,35.5,,40.8,,GIA 6212852710,,6212852710,http://www.feedcenter.net/files/116/certs/6212852710.Pdf,,,,,,,ISRAEL,1,G,591.79,67475,0.1,6747.5,74222.5,17.7537,2024.276874,1349.517916,5667.903583,76516.69837,1367.017616,310.6858217,300,78494.40181,85241,3108.676,86128,887.2307692,79381.63258,0.20842083,86128
2016/2/29,aarachminov,419068,BR,0.31,H,,,,VVS1,4.36,4.38,2.65,4.36-4.38x2.65,Excellent,GIA,2300,-24,1748,60.6,59,m,STK,0,n,,Excellent,Excellent,None,,,32.5,,41,,GIA 2196123088,,2196123088,,,,AP64,,,,ISRAEL,1,G,541.88,61785,0.1,6178.5,67963.5,16.2564,1853.554728,1235.703152,5189.94063,70064.19851,1251.739759,284.4863089,300,71900.42458,78078,2850.808,78965,887.2307692,72787.65535,0.208675939,78965
2016/2/29,aarachminov,451954,BR,0.31,E,,,,VVS2,4.34,4.37,2.69,4.34-4.37x2.69,Excellent,GIA,2500,-22,1950,61.8,58,m,STK,0,n,,Excellent,Excellent,None,,,34,,41.4,,GIA 1207642583,,1207642583,,,,,,,,ISRAEL,1,G,604.5,68925,0.1,6892.5,75817.5,18.135,2067.7527,1378.5018,5789.70036,78160.95486,1396.393263,317.3621053,300,80174.71023,87067,3174.412,87954,887.2307692,81061.941,0.208368268,87954
2016/2/29,aarachminov,327726,PS,0.31,D,,,,VVS2,5.92,3.76,2.33,5.92-3.76x2.33,,GIA,2400,-17,1992,61.8,62,m,TK,0,n,,Very Good,Very Good,None,,,0,,0,,GIA 1159735847,,1159735847,,,,,,,,HONG KONG,1,G,617.52,70409,0.1,7040.9,77449.9,18.5256,2112.288912,1408.192608,5914.358522,79843.84004,1426.459037,324.1952356,300,81894.49431,88935,3241.66,89822,887.2307692,82781.72508,0.208309439,89822
2016/2/29,aarachminov,916397,,0.32,,Y,I,,SI1,4.4,4.42,2.66,4.4-4.42x2.66,,GIA,0,,12360,60.4,58,tn,STK,0,n,,Very Good,Good,None,,,0,,0,,,,1152645527,http://www.feedcenter.net/files/116/certs/1152645527.Pdf,,,,,,,HONG KONG,1,G,3955.2,450971,0.07,31567.97,482538.97,118.656,13529.15712,9019.43808,37881.56762,511401.1628,9136.494557,2076.476036,300,522914.1334,554482,18892.388,561349,6867.777778,529781.9112,0.186680541,561349
2016/2/29,aarachminov,916398,,0.32,,Y,I,,VS1,4.41,4.43,2.73,4.41-4.43x2.73,,GIA,0,,12360,61.8,56,m,STK,0,n,,Excellent,Excellent,None,,,0,,0,,,,1162979230,http://www.feedcenter.net/files/116/certs/1162979230.Pdf,,,,,,,HONG KONG,1,G,3955.2,450971,0.07,31567.97,482538.97,118.656,13529.15712,9019.43808,37881.56762,511401.1628,9136.494557,2076.476036,300,522914.1334,554482,18892.388,561349,6867.777778,529781.9112,0.186680541,561349
2016/2/29,aarachminov,420982,BR,0.32,H,,,,VVS1,4.4,4.42,2.71,4.4-4.42x2.71,Excellent,GIA,2300,-22,1794,61.5,57,m,STK,0,n,,Excellent,Excellent,None,,,33.5,,41,,GIA 6191552496,,6191552496,,,,,,,,ISRAEL,1,G,574.08,65456,0.1,6545.6,72001.6,17.2224,1963.698048,1309.132032,5498.306406,74227.13649,1326.113192,301.3893619,300,76154.63904,82700,3017.2,83587,887.2307692,77041.86981,0.208512696,83587
2016/2/29,aarachminov,463587,BR,0.32,F,,,,VVS2,4.36,4.38,2.71,4.36-4.38x2.71,Excellent,GIA,2400,-17,1992,62,58,m,STK,0,n,,Excellent,Excellent,None,,,35.5,,41.2,,GIA 2217733174,,2217733174,http://www.feedcenter.net/files/116/certs/2217733174.Pdf,,,,,,,ISRAEL,1,G,637.44,72680,0.1,7268,79948,19.1232,2180.427264,1453.618176,6105.123635,82419.16908,1472.468865,334.6520147,300,84526.28995,91794,3344.584,92681,887.2307692,85413.52072,0.208227117,92681
2016/2/29,aarachminov,463583,BR,0.32,E,,,,VVS2,4.39,4.42,2.7,4.39-4.42x2.7,Excellent,GIA,2500,-17,2075,61.3,57,m,,0,n,,Excellent,Excellent,None,,,35.5,,40.6,,GIA 2216838145,,2216838145,http://www.feedcenter.net/files/116/certs/2216838145.Pdf,,,,,,,ISRAEL,1,G,664,75709,0.1,7570.9,83279.9,19.92,2271.2784,1514.1856,6359.55712,85854.02112,1533.834597,348.5987721,300,88036.45449,95607,3481.852,96494,887.2307692,88923.68526,0.208122836,96494
2016/2/29,aarachminov,336279,BR,0.32,E,,,,VVS1,4.28,4.31,2.77,4.28-4.31x2.77,Very Good,GIA,2700,-29,1917,64.5,56,tk,,0,n,,Excellent,Very Good,None,,,36.5,,0,,,,2156641133,,,,,,,,CHINA,1,G,613.44,69944,0.1,6994.4,76938.4,18.4032,2098.332864,1398.888576,5875.297715,79316.51916,1417.038126,322.0541196,300,81355.6114,88350,3220.6,89237,887.2307692,82242.84217,0.208330504,89237
2016/2/29,aarachminov,463486,BR,0.32,D,,,,VVS1,4.38,4.42,2.72,4.38-4.42x2.72,Excellent,GIA,3000,-17,2490,61.7,57,m,STK,0,n,,Excellent,Excellent,None,,,35,,40.8,,GIA 2216657769,,2216657769,http://www.feedcenter.net/files/116/certs/2216657769.Pdf,,,,,,,ISRAEL,1,G,796.8,90851,0.1,9085.1,99936.1,23.904,2725.53408,1817.02272,7631.484544,103025.0413,1840.605376,418.3194036,300,105583.9661,114669,4168.084,115556,887.2307692,106471.1969,0.20771089,115556
2016/2/29,aarachminov,463457,BR,0.32,E,,,,VVS2,4.38,4.41,2.74,4.38-4.41x2.74,Excellent,GIA,2500,-17,2075,62.3,57,m,STK,0,n,,Excellent,Excellent,None,,,35.5,,40.8,,GIA 1215626846,,1215626846,http://www.feedcenter.net/files/116/certs/1215626846.Pdf,,,,,,,ISRAEL,1,G,664,75709,0.1,7570.9,83279.9,19.92,2271.2784,1514.1856,6359.55712,85854.02112,1533.834597,348.5987721,300,88036.45449,95607,3481.852,96494,887.2307692,88923.68526,0.208122836,96494
2016/2/29,aarachminov,463471,BR,0.32,D,,,,VVS1,4.36,4.38,2.72,4.36-4.38x2.72,Excellent,GIA,3000,-17,2490,62.3,57,m,STK,0,n,,Excellent,Excellent,None,,,33.5,,41.4,,GIA 7218703869,,7218703869,http://www.feedcenter.net/files/116/certs/7218703869.Pdf,,,,,,,ISRAEL,1,G,796.8,90851,0.1,9085.1,99936.1,23.904,2725.53408,1817.02272,7631.484544,103025.0413,1840.605376,418.3194036,300,105583.9661,114669,4168.084,115556,887.2307692,106471.1969,0.20771089,115556
