71,2015/4/13,100.911,95.0389,100.166,0,0,5546.77,2729.83,27301.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
72,2015/4/14,100.486,95.3862,98.0483,0,0,5523.43,2739.8,26724.7,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
73,2015/4/15,112.18,99.7249,107.226,0,0,6166.18,2864.42,29226.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
74,2015/4/17,100.924,95.4843,110.981,0,0,5547.49,2742.62,30249.8,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
75,2015/4/20,98.7423,95.1058,110.595,0,0,5427.57,2731.75,30144.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
76,2015/4/21,99.7731,96.3041,110.368,0,0,5484.23,2766.17,30082.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
77,2015/4/22,99.64,95.9863,107.138,0,0,5476.92,2757.04,29202.2,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
78,2015/4/23,101.058,95.9524,109.685,0,0,5554.87,2756.07,29896.5,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
79,2015/4/24,101.853,96.6517,109.705,0,0,5598.59,2776.15,29901.8,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
80,2015/4/27,116.873,103.525,109.455,0,0,6424.14,2973.58,29833.6,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
81,2015/4/28,112.645,101.59,102.454,0,0,6191.79,2918.01,27925.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
82,2015/4/30,112.984,101.267,94.5126,0,0,6210.38,2908.72,25761,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
83,2015/5/1,112.863,101.223,95.7199,0,0,6203.74,2907.44,26090,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
84,2015/5/4,111.995,101.202,85.7114,0,0,6156.03,2906.85,23362,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
85,2015/5/7,116.171,102.167,93.7182,0,0,6385.6,2934.57,25544.4,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
86,2015/5/11,116.022,102.821,93.9333,0,0,6377.39,2953.35,25603.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
87,2015/5/13,121.131,106.198,109.754,0,0,6658.2,3050.36,29915.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
88,2015/5/15,120.483,105.291,108.619,0,0,6622.61,3024.29,29606,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
89,2015/5/18,104.984,99.3254,70.7537,0,0,5770.67,2852.95,19285.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
90,2015/5/19,105.269,100.749,70.5448,0,0,5786.33,2893.85,19228.1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
91,2015/5/21,100.68,99.5954,68.2251,0,0,5534.11,2860.71,18595.9,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
92,2015/5/25,101.904,96.9604,68.9226,0,0,5601.37,2785.02,18786,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
93,2015/5/26,101.867,96.9562,67.8377,0,0,5599.33,2784.9,18490.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
94,2015/5/27,98.5874,92.5796,65.2869,0,0,5419.06,2659.19,17795,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
95,2015/6/1,96.8393,91.3654,61.7196,0,0,5322.97,2624.31,16822.7,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
96,2015/6/2,97.5779,92.795,62.6717,0,0,5363.57,2665.37,17082.2,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
97,2015/6/9,94.0295,94.3255,59.3223,0,0,5168.52,2709.34,16169.3,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
98,2015/6/11,93.5292,93.2422,54.7196,0,0,5141.03,2678.22,14914.7,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00
